ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Borough,Country,Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Give_Way,Stop,Amenity,Junction,Station,Railway,No_Exit,Crossing,Roundabout,Turning_Loop,Traffic_Calming,Traffic_Signal,Civil_Twilight
A-950995,3,2020/5/8 11:41,2020/5/8 12:11,29.805553,-95.446738,0,Ramp to Jester Blvd/Exit 13 - Accident.,2832, North Loop W,R,Houston,Harris,TX,77092-8801,Northwest,US,US/Central,87,87,59,29.87,10,SW,18,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-951045,2,2020/1/23 7:39,2020/1/23 8:25,29.713352,-95.278198,0,Right hand shoulder blocked due to accident on TX-225 La Porte Fwy at Broadway St.,nan,Broadway St,R,Houston,Harris,TX,77012,Inner Loop,US,US/Central,60,60,86,29.87,10,W,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-951078,2,2020/9/28 12:05,2020/9/28 13:51,29.720281,-95.532594,0.146,Incident on RICHMOND AVE near TANGLEWILDE ST Drive with caution.,nan,Westpark Tollway W,R,Houston,Harris,TX,77063,Southwest,US,US/Central,71,71,73,29.92,10,NNW,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-951407,2,2020/11/16 19:57,2020/11/16 22:15,29.777079,-95.388311,0.065,Incident on STUDEMONT ST near KATY FWY Drive with caution.,nan,Katy Fwy,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,58,58,49,30.26,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night
A-951851,2,2020/1/23 9:52,2020/1/23 10:52,29.831949,-95.563789,0,Left hand shoulder blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Northbound at Clay Dr.,nan,Clay Rd,R,Houston,Harris,TX,77041,Northwest,US,US/Central,58,58,84,29.8,10,W,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-951860,3,2020/3/30 18:58,2020/3/30 19:43,29.75035,-95.14585,0,At Ship Channel Bridge Plaza - Accident. Right lane blocked.,nan,Jesse Jones Beltway 8 Toll Brg,R,Houston,Harris,TX,77015,Northeast,US,US/Central,79,79,62,29.83,10,S,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-951870,2,2020/10/15 9:48,2020/10/15 10:48,29.876051,-95.446457,0,Accident on Redrock St at Carver Rd.,2400,Redrock St,R,Houston,Harris,TX,77088,Northwest,US,US/Central,80,80,74,29.77,10,S,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-952084,2,2020/2/17 11:58,2020/2/17 12:28,29.705009,-95.546692,0,Accident on Bellaire Blvd near Kendalia Dr.,9272,Bellaire Blvd,L,Houston,Harris,TX,77036-4502,Southwest,US,US/Central,74,74,79,29.85,10,S,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-952213,2,2020/3/4 8:33,2020/3/4 9:55,29.65815,-95.378738,0,Accident on Reed Rd at Kish Ln.,3101,Reed Rd,L,Houston,Harris,TX,77051-2325,Southeast,US,US/Central,72,72,91,29.68,6,S,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-952281,2,2020/12/22 22:26,2020/12/22 23:41,29.918764,-95.412536,2.93,Incident on I-45 SB near TX-249 Expect long delays.,nan,I-45 N,R,Houston,Harris,TX,77037,Northeast,US,US/Central,61,61,78,29.95,10,SE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-952452,2,2020/4/22 22:51,2020/4/22 23:21,29.820539,-95.332329,0,Accident on Sayers St at Lynnfield St.,3898,Lynnfield St,R,Houston,Harris,TX,77016-6730,Northeast,US,US/Central,80,80,79,29.58,7,SSW,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-952596,3,2020/7/21 6:56,2020/7/21 9:26,29.717646,-95.266281,0,Two lanes blocked and right hand shoulder blocked due to accident on I-610 Northbound at Manchster st.,nan,I-610 S,R,Houston,Harris,TX,77012,Inner Loop,US,US/Central,77,77,90,29.85,7,SE,10,0.1,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-952676,2,2020/11/18 20:06,2020/11/18 22:03,29.662193,-95.568776,0.05,Incident on S WILCREST DR near KINGHURST DR Drive with caution.,11003, S Wilcrest Dr,L,Houston,Harris,TX,77099-4308,Southwest,US,US/Central,60,60,78,30.26,10,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-952741,2,2020/2/2 16:16,2020/2/2 18:09,29.937811,-95.478897,0.280000001,Accident on exit ramp from Sam Houston Tlwy Westbound to N Sam Houston Pkwy Southbound.,3686,N Sam Houston Pkwy W,R,Houston,Harris,TX,77086-1476,Northwest,US,US/Central,75,75,24,29.92,10,SW,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-952997,2,2020/9/18 5:08,2020/9/18 7:43,30.003172,-95.426478,9.859,Slow traffic from I-45/North Fwy Frontage/FM-1960 (I-45 HOV) to Parker Rd (I-45 HOV) due to accident.,nan,I-45 N,R,Houston,Harris,TX,77090,Northwest,US,US/Central,74,74,85,29.78,10,N,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-953115,2,2020/10/21 15:00,2020/10/21 19:02,29.634795,-95.229976,0.12,Incident on HARTSOOK ST near FREY RD Drive with caution.,10338, Hartsook St,R,Houston,Harris,TX,77034-3517,Southeast,US,US/Central,86,86,55,29.94,10,E,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-953199,3,2020/10/14 16:42,2020/10/14 17:57,29.804045,-95.284866,0,Right lane blocked due to accident on I-610 Eastbound at Wayside Dr.,nan,N Wayside Dr,R,Houston,Harris,TX,77028,Northeast,US,US/Central,87,87,55,29.84,10,VAR,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-953220,2,2020/1/16 10:26,2020/1/16 10:56,29.74918,-95.402168,0,Accident on Vermont St at Dunlavy St.,1900,Dunlavy St,R,Houston,Harris,TX,77006-1727,Inner Loop,US,US/Central,69,69,93,30.23,4,SE,12,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-953460,2,2020/11/13 6:44,2020/11/13 8:11,29.64497,-95.469757,0,Accident on Main St at Kylewick Dr.,12797,Main St,L,Houston,Harris,TX,77035-5807,Southwest,US,US/Central,71,71,90,30.03,2,ENE,5,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-953463,2,2020/11/27 21:29,2020/11/28 0:55,29.79781,-95.563587,2.023,Stationary traffic on W Sam Houston Tollway S - TX-8 Beltway S from Hammerly Blvd (Sam Houston Tollway) to Memorial Dr (Sam Houston Tollway) due to accident.,nan,W Sam Houston Tollway S,R,Houston,Harris,TX,77043,Northwest,US,US/Central,69,69,90,29.99,6,E,9,0.12,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-953714,2,2020/12/19 23:17,2020/12/20 1:17,29.723216,-95.385313,0.07,Incident on LA BRANCH ST near BINZ ST Drive with caution.,5599, La Branch St,L,Houston,Harris,TX,77004-7128,Inner Loop,US,US/Central,55,55,96,30.04,2,NW,3,0,Mist,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night
A-953962,2,2020/10/29 23:14,2020/10/30 2:15,29.750304,-95.45776,0.086,Incident on HALLMARK DR near HOLLYHURST LN Drive with caution.,4728, Hallmark Dr,R,Houston,Harris,TX,77056-3904,Southwest,US,US/Central,53,53,69,30.13,10,N,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-953984,2,2020/9/28 10:13,2020/9/28 10:58,29.777571,-95.34391,0,Accident on Stevens St at Mills St.,1769,Stevens St,L,Houston,Harris,TX,77026-7428,Inner Loop,US,US/Central,70,70,84,29.89,10,N,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-954228,2,2020/12/31 19:28,2020/12/31 22:13,29.695978,-95.301479,1.253,Stationary traffic on I-610 W from Woodridge Dr (I-610) to Long Dr/Wayside Dr/Exit 34 (I-610) due to accident.,nan,I-610 W,R,Houston,Harris,TX,77087,Southeast,US,US/Central,48,42,80,29.71,10,WSW,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-954255,2,2020/11/29 8:27,2020/11/29 11:06,29.612724,-95.242228,0.053,Incident on ALDIS ST near FOREDALE ST Drive with caution.,10612, Aldis St,R,Houston,Harris,TX,77075-4049,Southeast,US,US/Central,60,60,83,29.96,10,NNW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-954343,2,2020/11/24 19:20,2020/11/24 20:35,29.87029,-95.36883,0.186,Incident on MCGALLION RD near JOHN ALBER RD Drive with caution.,817, Little York Rd,L,Houston,Harris,TX,77076-1229,Northeast,US,US/Central,75,75,82,29.76,10,S,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-954515,2,2020/5/13 9:31,2020/5/13 10:01,29.703217,-95.493164,0,Accident on Hillcroft Ave at Edgemoor Dr.,7052,Hillcroft Ave,L,Houston,Harris,TX,77074,Southwest,US,US/Central,79,79,74,29.94,10,S,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-954762,2,2020/5/11 20:57,2020/5/11 21:12,29.7705,-95.26523,0,Ramp to I-610 Southbound - Accident. Two lanes blocked.,nan,I-610 S,R,Houston,Harris,TX,77029,Southeast,US,US/Central,74,74,66,30.03,10,SE,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-954995,2,2020/11/2 21:12,2020/11/3 0:27,29.674083,-95.35574,0.033,Incident on CULLEN BLVD near TETON ST Drive with caution.,nan,Newberry St,R,Houston,Harris,TX,77051,Southeast,US,US/Central,60,60,47,30.33,10,NE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-955256,2,2020/11/6 22:50,2020/11/7 2:32,29.722789,-95.378775,0.033,Incident on ALMEDA RD near OAKDALE ST Drive with caution.,5207, Almeda Rd,L,Houston,Harris,TX,77004-5908,Inner Loop,US,US/Central,65,65,81,30.02,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-955854,3,2020/4/25 8:38,2020/4/25 9:34,29.72331,-95.492615,0,3 center lane blocked due to accident on I-69 Eastbound at Westpark Tlwy.,nan,Westpark Tollway E,R,Houston,Harris,TX,77036,Southwest,US,US/Central,73,73,55,29.92,10,N,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-955875,2,2020/11/24 9:32,2020/11/24 10:47,29.684472,-95.508831,0.017,Incident on FONDREN RD near JACKWOOD ST Drive with caution.,nan,Jackwood St,R,Houston,Harris,TX,77074,Southwest,US,US/Central,77,77,69,29.96,10,SSE,15,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
A-956399,2,2020/6/4 8:05,2020/6/4 9:56,29.73774,-95.489861,0,Accident on Greenridge Dr at FM-1093 Westheimer Rd.,6101,Westheimer Rd,L,Houston,Harris,TX,77057-4523,Southwest,US,US/Central,79,79,88,29.86,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-956511,2,2020/1/29 9:42,2020/1/29 10:53,29.80986,-95.412361,0,Accident on Durham Dr at 26th St.,797,W 26th St,R,Houston,Harris,TX,77008-1701,Inner Loop,US,US/Central,49,42,69,29.99,10,NW,20,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-956634,2,2020/3/17 7:55,2020/3/17 8:55,29.731461,-95.55703,0,Accident on Meadowglen Ln at Sam Houston Pkwy.,nan,W Sam Houston Pkwy S,R,Houston,Harris,TX,77042,Southwest,US,US/Central,71,71,90,30.07,9,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-956749,2,2020/5/18 9:36,2020/5/18 10:07,29.59984,-95.464996,0,Accident on TX-8-BELTWAY Sam Houston Pkwy Eastbound at Post Oak Rd.,nan,S Post Oak Rd,R,Houston,Harris,TX,77053,Southwest?,US,US/Central,78,78,74,29.89,10,WNW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-957322,2,2020/5/7 0:32,2020/5/7 1:07,29.96577,-95.41893,0,At Rankin Rd/Exit 62 - Accident.,nan,I-45 N,R,Houston,Harris,TX,77090,Northwest,US,US/Central,61,61,81,29.98,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-957424,2,2020/10/5 20:01,2020/10/6 1:01,29.950658,-95.399419,0.005,Incident on GREENS RD near IMPERIAL VALLEY DR Drive with caution.,701, Greens Rd,L,Houston,Harris,TX,77060-1401,Northeast,US,US/Central,72,72,66,29.91,10,NE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-958080,2,2020/4/30 8:24,2020/4/30 8:54,29.77047,-95.26495,0,At I-10/Exit 26 - Accident. Hard shoulder blocked.,nan,I-610 N,R,Houston,Harris,TX,77029,Southeast,US,US/Central,67,67,57,30.09,10,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-958082,2,2020/10/28 16:07,2020/10/28 18:47,29.880778,-95.485202,0.066,Incident on ALABONSON RD near GREENWAY FOREST LN Drive with caution.,7776, Alabonson Rd,L,Houston,Harris,TX,77088-4006,Northwest,US,US/Central,51,51,89,29.7,10,NW,14,0.01,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-958650,2,2020/5/15 12:21,2020/5/15 13:05,29.802349,-95.551773,0,Accident on Timberoak Dr at Prism Ln .,10251,Timberoak Dr,L,Houston,Harris,TX,77043-3345,Northwest,US,US/Central,85,85,74,29.79,10,S,12,0.01,Light Rain with Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-958881,2,2020/12/31 2:47,2020/12/31 4:44,29.737384,-95.514701,0.029,Incident on WESTHEIMER RD near DUNVALE RD Drive with caution.,8403, Westheimer Rd,L,Houston,Harris,TX,77063-2705,Southwest,US,US/Central,70,70,87,29.7,9,SE,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-959209,2,2020/9/1 18:14,2020/9/1 18:59,29.807995,-95.545204,0,Accident on Knoboak Dr at Gessner Rd.,2001,Gessner Rd,L,Houston,Harris,TX,77080-6322,Northwest,US,US/Central,93,93,52,29.75,10,S,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-959411,2,2020/10/3 9:36,2020/10/3 13:40,29.772218,-95.409521,0.032,Incident on SHEPHERD DR near ALLEN ST Drive with caution.,1239, Shepherd Dr,L,Houston,Harris,TX,77007-5429,Inner Loop,US,US/Central,73,73,61,30.06,10,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-959569,3,2020/7/21 4:18,2020/7/21 4:47,29.784176,-95.532318,0,Lane blocked and right hand shoulder blocked due to accident on I-10 Eastbound at Bunker hill rd.,nan,I-10 E,R,Houston,Harris,TX,77024,Southwest,US,US/Central,77,77,94,29.83,4,ENE,8,0.06,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-960189,2,2020/10/25 19:52,2020/10/25 22:52,29.698669,-95.287198,0.018,Incident on GULF CREEK DR near GULF FWY Drive with caution.,2888, Gulf Creek Dr,L,Houston,Harris,TX,77012-4146,Inner Loop,US,US/Central,75,75,84,29.85,10,ESE,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-960345,2,2020/12/19 9:11,2020/12/19 11:50,29.93222,-95.183419,0.145,Incident on KINGS HEAD DR near LADY JANE CT Drive with caution.,14412, Kings Head Dr,R,Houston,Harris,TX,77044-4916,Northeast,US,US/Central,62,62,93,29.96,8,SE,12,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-960405,3,2020/3/23 7:09,2020/3/23 7:39,29.85697,-95.40079,0.273,At W Parker Rd - Accident. Two lanes blocked.,nan,I-45 N,R,Houston,Harris,TX,77076,Northeast,US,US/Central,70,70,93,29.94,4,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-960868,2,2020/1/6 17:21,2020/1/6 18:05,29.85157,-95.187492,1.700000048,Entry ramp to Tidwell Rd Southbound from E Sam Houston Pkwy Northbound lane blocked due to accident.,8625,E Sam Houston Pkwy N,L,Houston,Harris,TX,77044-1843,Northeast,US,US/Central,72,72,49,29.95,10,SSW,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-960917,2,2020/12/13 18:17,2020/12/13 19:20,29.894047,-95.589797,0.54,Slow traffic on US-290 E from West Rd (US-290) to W Sam Houston Pkwy N (US-290) due to accident.,nan,Northwest Fwy E,R,Houston,Harris,TX,77065,Northwest?,US,US/Central,51,51,77,29.87,10,NW,15,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-961223,2,2020/11/19 5:21,2020/11/19 6:36,29.710846,-95.400088,0.037,Incident on FANNIN ST near UNIVERSITY BLVD Drive with caution.,6564, Fannin St,L,Houston,Harris,TX,77030-2708,Inner Loop,US,US/Central,59,59,90,30.24,10,E,5,0,Shallow Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-961386,2,2020/9/18 7:44,2020/9/18 8:59,29.70879,-95.571312,0,Accident on Wilcrest Dr at Bandlon Dr.,nan,Bandlon Dr,R,Houston,Harris,TX,77072,Southwest,US,US/Central,77,77,79,29.87,10,NNE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-961414,2,2020/5/18 18:00,2020/5/18 19:49,29.842791,-95.319023,0,Accident on Boicewood St at Lockwood Dr.,4841,Boicewood St,L,Houston,Harris,TX,77016-5104,Northeast,US,US/Central,93,93,32,29.73,10,SSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-961809,2,2020/10/5 8:14,2020/10/5 8:43,29.948505,-95.468384,0,Accident on Veterans Memorial Dr at Greens Rd.,11494,Veterans Memorial Dr,L,Houston,Harris,TX,77067-2602,Northwest,US,US/Central,66,66,81,30.04,10,NE,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-962025,3,2020/10/7 5:05,2020/10/7 5:51,29.76449,-95.367805,0,Lane blocked and right hand shoulder blocked due to accident on I-45 Northbound at Franklin st.,nan,I-45 N,R,Houston,Harris,TX,77002,Inner Loop,US,US/Central,68,68,61,29.94,10,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-962156,2,2020/12/2 5:00,2020/12/2 7:39,29.606503,-95.410913,0.041,Incident on E ANDERSON RD near MERIDA DR Drive with caution.,600, E Anderson Rd,R,Houston,Harris,TX,77047-5104,Southeast,US,US/Central,66,66,68,29.97,10,SE,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-962162,2,2020/11/23 4:45,2020/11/23 6:42,29.712884,-95.278293,0.028,Incident on BROADWAY ST near LEANDER ST Drive with caution.,1300, Broadway St,L,Houston,Harris,TX,77012-3718,Inner Loop,US,US/Central,65,65,75,30.17,10,NNE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-962389,2,2020/10/9 12:33,2020/10/9 22:56,29.771629,-95.2012,1.794,Stationary traffic on I-10 from Market Street Rd (I-10) to Maxey Rd (I-10) due to accident.,nan,I-10 W,R,Houston,Harris,TX,77015,Northeast,US,US/Central,78,78,81,29.61,10,NNE,22,0.01,Light Rain / Windy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-962500,2,2020/11/12 18:38,2020/11/12 20:55,29.697255,-95.290317,0.009,Incident on I-45 FRONTAGE RD SB near I-610 Expect long delays.,nan,Gulf Fwy,R,Houston,Harris,TX,77087,Southeast,US,US/Central,73,73,64,29.95,10,SE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-962670,2,2020/12/18 10:00,2020/12/18 12:01,29.690781,-95.417099,0,Accident on Main St at US-90-ALT Old Spanish Trl.,nan,Main St,R,Houston,Harris,TX,77054,Inner Loop,US,US/Central,59,59,72,30.23,10,E,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-962748,2,2020/10/3 23:52,2020/10/4 5:07,29.774696,-95.307503,0.025,Incident on KRESS ST near EAST FWY Drive with caution.,6299, East Fwy,L,Houston,Harris,TX,77020-4945,Inner Loop,US,US/Central,69,69,73,30.05,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-963195,2,2020/9/19 15:13,2020/9/19 20:36,29.690625,-95.545602,0.008,Incident on PELLA DR near BEECHNUT ST Drive with caution.,9100, Beechnut St,L,Houston,Harris,TX,77036-6904,Southwest,US,US/Central,85,85,44,29.89,10,N,15,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-963415,2,2020/10/22 17:38,2020/10/22 23:33,29.768299,-95.343248,2.854,Stationary traffic on US-59 from Lorraine St (US-59) to TX-288 (US-59) due to accident.,nan,I-69 S,R,Houston,Harris,TX,77020,Inner Loop,US,US/Central,82,82,74,29.85,10,ESE,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-963800,2,2020/12/6 7:22,2020/12/6 8:23,29.644156,-95.539101,0,Two lanes blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Eastbound at Airport Blvd.,nan,S Sam Houston Tollway W,R,Houston,Harris,TX,77031,Southwest,US,US/Central,42,42,96,30.03,0.5,WSW,3,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-963829,2,2020/9/21 6:41,2020/9/21 8:01,29.76428,-95.364166,0,Accident on Congress St at Smith St.,nan,Smith St,R,Houston,Harris,TX,77002,Inner Loop,US,US/Central,73,73,84,29.83,10,NE,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
